PropertyAuctionId,BranchId,DistrictId,CityId,SectorId,AssetId,FlatCost,ReceivedAmount,BalanceAmount,PurchaserID,IsActive,IsDeleted,CreatedDate,CreatedBy,ModifiedDate,ModifiedBy,CompanyId
368137,3205,291,3252,691,150206,100000,20000,80000,167670,1,0,,1,,,544
368428,3199,285,3221,702,150497,100000,20000,80000,167961,1,0,,1,,,544
369373,3192,278,3193,913,151442,100000,20000,80000,168906,1,0,,1,,,544
375814,3197,283,3215,698,157883,100000,10000,90000,175347,1,0,,1,,,544
374221,3194,280,3200,695,156290,100000,20000,80000,173754,1,0,,1,,,544
375914,3205,291,3252,686,157983,100000,20000,80000,175447,1,0,,1,,,544
380003,3194,280,3200,696,162072,100000,20000,80000,179536,1,0,,1,,,544
380603,3213,299,3279,695,162672,100000,20000,80000,180136,1,0,,1,,,544
367369,3194,280,3200,702,149438,100000,20000,80000,166902,1,0,,1,,,544
369132,3212,298,3276,707,151201,100000,20000,80000,168665,1,0,,1,,,544
371270,3205,291,3252,686,153339,100000,10000,90000,170803,1,0,,1,,,544
369832,3207,293,3259,694,151901,100000,20000,80000,169365,1,0,,1,,,544
373410,3194,280,3200,690,155479,100000,20000,80000,172943,1,0,,1,,,544
378188,3205,291,3252,686,160257,100000,10000,90000,177721,1,0,,1,,,544
375523,3194,280,3200,685,157592,100000,20000,80000,175056,1,0,,1,,,544
374444,3194,280,3200,691,156513,100000,10000,90000,173977,1,0,,1,,,544
378722,3194,280,3200,695,160791,100000,20000,80000,178255,1,0,,1,,,544
368569,3194,280,3200,689,150638,100000,10000,90000,168102,1,0,,1,,,544
372951,3194,280,3200,698,155020,100000,10000,90000,172484,1,0,,1,,,544
378199,3194,280,3200,696,160268,100000,20000,80000,177732,1,0,,1,,,544
366288,3194,280,3200,681,148357,100000,20000,80000,165821,1,0,,1,,,544
372672,3208,294,3264,696,154741,100000,20000,80000,172205,1,0,,1,,,544
372908,3194,280,3200,685,154977,100000,20000,80000,172441,1,0,,1,,,544
376618,3205,291,3252,684,158687,100000,20000,80000,176151,1,0,,1,,,544
377563,3205,291,3252,682,159632,100000,20000,80000,177096,1,0,,1,,,544
379160,3202,288,3238,681,161229,100000,20000,80000,178693,1,0,,1,,,544
369698,3194,280,3200,682,151767,100000,10000,90000,169231,1,0,,1,,,544
379354,3206,292,3257,682,161423,100000,20000,80000,178887,1,0,,1,,,544
372853,3206,292,3257,684,154922,100000,20000,80000,172386,1,0,,1,,,544
377718,3206,292,3257,696,159787,100000,20000,80000,177251,1,0,,1,,,544
379737,3213,299,3279,688,161806,100000,20000,80000,179270,1,0,,1,,,544
380624,3208,294,3264,710,162693,100000,20000,80000,180157,1,0,,1,,,544
366120,3192,278,3193,689,148189,100000,10000,90000,165653,1,0,,1,,,544
368826,3206,292,3257,691,150895,100000,20000,80000,168359,1,0,,1,,,544
369777,3208,294,3264,699,151846,100000,20000,80000,169310,1,0,,1,,,544
374625,3199,285,3221,700,156694,100000,20000,80000,174158,1,0,,1,,,544
370315,3192,278,3193,935,152384,100000,30000,70000,169848,1,0,,1,,,544
374006,3205,291,3252,684,156075,100000,20000,80000,173539,1,0,,1,,,544
368560,3194,280,3200,696,150629,100000,20000,80000,168093,1,0,,1,,,544
367773,3212,298,3276,706,149842,100000,20000,80000,167306,1,0,,1,,,544
373755,3194,280,3200,682,155824,100000,10000,90000,173288,1,0,,1,,,544
377950,3194,280,3200,683,160019,100000,20000,80000,177483,1,0,,1,,,544
371615,3207,293,3259,684,153684,100000,20000,80000,171148,1,0,,1,,,544
374942,3206,292,3257,699,157011,100000,20000,80000,174475,1,0,,1,,,544
369126,3194,280,3200,696,151195,100000,20000,80000,168659,1,0,,1,,,544
378350,3208,294,3264,682,160419,100000,20000,80000,177883,1,0,,1,,,544
374300,3194,280,3200,700,156369,100000,20000,80000,173833,1,0,,1,,,544
376304,3212,298,3276,684,158373,100000,10000,90000,175837,1,0,,1,,,544
365826,3194,280,3200,685,147895,100000,10000,90000,165359,1,0,,1,,,544
366376,3205,291,3252,695,148445,100000,20000,80000,165909,1,0,,1,,,544
373496,3194,280,3200,683,155565,100000,20000,80000,173029,1,0,,1,,,544
374532,3206,292,3257,682,156601,100000,20000,80000,174065,1,0,,1,,,544
371057,3212,298,3276,691,153126,100000,20000,80000,170590,1,0,,1,,,544
366008,3192,278,3193,944,148077,100000,20000,80000,165541,1,0,,1,,,544
372911,3208,294,3264,696,154980,100000,20000,80000,172444,1,0,,1,,,544
375636,3208,294,3264,705,157705,100000,20000,80000,175169,1,0,,1,,,544
368567,3197,283,3215,681,150636,100000,20000,80000,168100,1,0,,1,,,544
374818,3213,299,3279,692,156887,100000,10000,90000,174351,1,0,,1,,,544
378309,3199,285,3221,688,160378,100000,20000,80000,177842,1,0,,1,,,544
368266,3194,280,3200,694,150335,100000,20000,80000,167799,1,0,,1,,,544
377609,3202,288,3238,681,159678,100000,10000,90000,177142,1,0,,1,,,544
371192,3213,299,3279,691,153261,100000,20000,80000,170725,1,0,,1,,,544
371792,3205,291,3252,691,153861,100000,20000,80000,171325,1,0,,1,,,544
374918,3213,299,3279,681,156987,100000,20000,80000,174451,1,0,,1,,,544
374933,3192,278,3193,944,157002,100000,20000,80000,174466,1,0,,1,,,544
379094,3208,294,3264,708,161163,100000,20000,80000,178627,1,0,,1,,,544
367448,3206,292,3257,684,149517,100000,20000,80000,166981,1,0,,1,,,544
368649,3213,299,3279,692,150718,100000,20000,80000,168182,1,0,,1,,,544
365627,3194,280,3200,697,147696,100000,10000,90000,165160,1,0,,1,,,544
368081,3194,280,3200,682,150150,100000,20000,80000,167614,1,0,,1,,,544
378845,3205,291,3252,683,160914,100000,20000,80000,178378,1,0,,1,,,544
365527,3208,294,3264,695,147596,100000,20000,80000,165060,1,0,,1,,,544
368935,3205,291,3252,701,151004,100000,10000,90000,168468,1,0,,1,,,544
369053,3205,291,3252,777,151122,100000,20000,80000,168586,1,0,,1,,,544
370706,3197,283,3215,684,152775,100000,20000,80000,170239,1,0,,1,,,544
374757,3202,288,3238,681,156826,100000,20000,80000,174290,1,0,,1,,,544
375127,3205,291,3252,697,157196,100000,20000,80000,174660,1,0,,1,,,544
375242,3202,288,3238,687,157311,100000,20000,80000,174775,1,0,,1,,,544
369613,3205,291,3252,687,151682,100000,20000,80000,169146,1,0,,1,,,544
373170,3199,285,3221,697,155239,100000,10000,90000,172703,1,0,,1,,,544
369996,3194,280,3200,686,152065,100000,20000,80000,169529,1,0,,1,,,544
367354,3206,292,3257,686,149423,100000,20000,80000,166887,1,0,,1,,,544
371751,3192,278,3193,935,153820,100000,20000,80000,171284,1,0,,1,,,544
376178,3194,280,3200,691,158247,100000,20000,80000,175711,1,0,,1,,,544
375078,3212,298,3276,704,157147,100000,20000,80000,174611,1,0,,1,,,544
370445,3194,280,3200,684,152514,100000,20000,80000,169978,1,0,,1,,,544
377733,3208,294,3264,683,159802,100000,20000,80000,177266,1,0,,1,,,544
374225,3205,291,3252,686,156294,100000,20000,80000,173758,1,0,,1,,,544
368641,3207,293,3259,690,150710,100000,10000,90000,168174,1,0,,1,,,544
370747,3192,278,3193,699,152816,100000,20000,80000,170280,1,0,,1,,,544
374708,3206,292,3257,685,156777,100000,20000,80000,174241,1,0,,1,,,544
375393,3197,283,3215,681,157462,100000,10000,90000,174926,1,0,,1,,,544
368039,3208,294,3264,703,150108,100000,20000,80000,167572,1,0,,1,,,544
375812,3194,280,3200,693,157881,100000,20000,80000,175345,1,0,,1,,,544
367022,3197,283,3215,681,149091,100000,20000,80000,166555,1,0,,1,,,544
370296,3206,292,3257,683,152365,100000,10000,90000,169829,1,0,,1,,,544
379788,3205,291,3252,686,161857,100000,20000,80000,179321,1,0,,1,,,544
371632,3192,278,3193,1052,153701,100000,20000,80000,171165,1,0,,1,,,544
373340,3194,280,3200,711,155409,100000,20000,80000,172873,1,0,,1,,,544
370830,3206,292,3257,696,152899,100000,20000,80000,170363,1,0,,1,,,544
373440,3207,293,3259,689,155509,100000,20000,80000,172973,1,0,,1,,,544
369745,3208,294,3264,710,151814,100000,20000,80000,169278,1,0,,1,,,544
377499,3212,298,3276,706,159568,100000,20000,80000,177032,1,0,,1,,,544
369405,3205,291,3252,700,151474,100000,20000,80000,168938,1,0,,1,,,544
379703,3213,299,3279,681,161772,100000,20000,80000,179236,1,0,,1,,,544
379837,3202,288,3238,692,161906,100000,20000,80000,179370,1,0,,1,,,544
379935,3206,292,3257,697,162004,100000,20000,80000,179468,1,0,,1,,,544
379658,3208,294,3264,699,161727,100000,20000,80000,179191,1,0,,1,,,544
365865,3194,280,3200,684,147934,100000,20000,80000,165398,1,0,,1,,,544
372081,3212,298,3276,681,154150,100000,20000,80000,171614,1,0,,1,,,544
374644,3206,292,3257,695,156713,100000,20000,80000,174177,1,0,,1,,,544
376918,3206,292,3257,696,158987,100000,20000,80000,176451,1,0,,1,,,544
377763,3194,280,3200,702,159832,100000,10000,90000,177296,1,0,,1,,,544
367133,3213,299,3279,697,149202,100000,20000,80000,166666,1,0,,1,,,544
368071,3205,291,3252,684,150140,100000,20000,80000,167604,1,0,,1,,,544
368371,3205,291,3252,700,150440,100000,20000,80000,167904,1,0,,1,,,544
377520,3200,286,3230,695,159589,100000,20000,80000,177053,1,0,,1,,,544
369307,3200,286,3230,684,151376,100000,20000,80000,168840,1,0,,1,,,544
375380,3205,291,3252,694,157449,100000,20000,80000,174913,1,0,,1,,,544
376059,3194,280,3200,684,158128,100000,20000,80000,175592,1,0,,1,,,544
378399,3201,287,3233,690,160468,100000,20000,80000,177932,1,0,,1,,,544
370709,3208,294,3264,703,152778,100000,20000,80000,170242,1,0,,1,,,544
376561,3212,298,3276,709,158630,100000,20000,80000,176094,1,0,,1,,,544
378299,3206,292,3257,695,160368,100000,20000,80000,177832,1,0,,1,,,544
377059,3194,280,3200,681,159128,100000,20000,80000,176592,1,0,,1,,,544
374219,3192,278,3193,935,156288,100000,10000,90000,173752,1,0,,1,,,544
377327,3202,288,3238,681,159396,100000,20000,80000,176860,1,0,,1,,,544
373619,3194,280,3200,697,155688,100000,10000,90000,173152,1,0,,1,,,544
376820,3205,291,3252,686,158889,100000,20000,80000,176353,1,0,,1,,,544
368062,3199,285,3221,701,150131,100000,20000,80000,167595,1,0,,1,,,544
374889,3194,280,3200,687,156958,100000,40000,60000,174422,1,0,,1,,,544
367363,3205,291,3252,699,149432,100000,20000,80000,166896,1,0,,1,,,544
369521,3212,298,3276,708,151590,100000,20000,80000,169054,1,0,,1,,,544
372797,3202,288,3238,689,154866,100000,20000,80000,172330,1,0,,1,,,544
370106,3206,292,3257,687,152175,100000,20000,80000,169639,1,0,,1,,,544
375872,3212,298,3276,685,157941,100000,30000,70000,175405,1,0,,1,,,544
376237,3212,298,3276,696,158306,100000,20000,80000,175770,1,0,,1,,,544
367131,3213,299,3279,696,149200,100000,20000,80000,166664,1,0,,1,,,544
380066,3205,291,3252,693,162135,100000,20000,80000,179599,1,0,,1,,,544
365726,3199,285,3221,690,147795,100000,20000,80000,165259,1,0,,1,,,544
375905,3199,285,3221,683,157974,100000,10000,90000,175438,1,0,,1,,,544
366108,3208,294,3264,705,148177,100000,20000,80000,165641,1,0,,1,,,544
376855,3212,298,3276,683,158924,100000,10000,90000,176388,1,0,,1,,,544
365609,3197,283,3215,686,147678,100000,30000,70000,165142,1,0,,1,,,544
372596,3194,280,3200,1055,154665,100000,20000,80000,172129,1,0,,1,,,544
371860,3206,292,3257,691,153929,100000,20000,80000,171393,1,0,,1,,,544
377308,3205,291,3252,690,159377,100000,20000,80000,176841,1,0,,1,,,544
378613,3205,291,3252,685,160682,100000,20000,80000,178146,1,0,,1,,,544
375318,3194,280,3200,681,157387,100000,20000,80000,174851,1,0,,1,,,544
376722,3208,294,3264,684,158791,100000,20000,80000,176255,1,0,,1,,,544
377423,3208,294,3264,711,159492,100000,20000,80000,176956,1,0,,1,,,544
379245,3202,288,3238,693,161314,100000,20000,80000,178778,1,0,,1,,,544
375051,3208,294,3264,700,157120,100000,20000,80000,174584,1,0,,1,,,544
375919,3202,288,3238,701,157988,100000,20000,80000,175452,1,0,,1,,,544
373343,3205,291,3252,685,155412,100000,20000,80000,172876,1,0,,1,,,544
374747,3199,285,3221,694,156816,100000,20000,80000,174280,1,0,,1,,,544
366241,3205,291,3252,691,148310,100000,20000,80000,165774,1,0,,1,,,544
372214,3194,280,3200,701,154283,100000,20000,80000,171747,1,0,,1,,,544
366398,3213,299,3279,693,148467,100000,10000,90000,165931,1,0,,1,,,544
368145,3206,292,3257,683,150214,100000,20000,80000,167678,1,0,,1,,,544
378230,3212,298,3276,706,160299,100000,20000,80000,177763,1,0,,1,,,544
375197,3205,291,3252,692,157266,100000,20000,80000,174730,1,0,,1,,,544
375776,3206,292,3257,682,157845,100000,20000,80000,175309,1,0,,1,,,544
371260,3194,280,3200,700,153329,100000,20000,80000,170793,1,0,,1,,,544
371864,3205,291,3252,693,153933,100000,20000,80000,171397,1,0,,1,,,544
376408,3194,280,3200,684,158477,100000,10000,90000,175941,1,0,,1,,,544
376937,3205,291,3252,690,159006,100000,20000,80000,176470,1,0,,1,,,544
374597,3200,286,3229,693,156666,100000,10000,90000,174130,1,0,,1,,,544
376558,3199,285,3221,686,158627,100000,20000,80000,176091,1,0,,1,,,544
371389,3207,293,3259,683,153458,100000,20000,80000,170922,1,0,,1,,,544
366759,3200,286,3230,686,148828,100000,20000,80000,166292,1,0,,1,,,544
367584,3206,292,3257,691,149653,100000,20000,80000,167117,1,0,,1,,,544
370467,3208,294,3264,704,152536,100000,20000,80000,170000,1,0,,1,,,544
371160,3205,291,3252,682,153229,100000,20000,80000,170693,1,0,,1,,,544
368027,3208,294,3264,698,150096,100000,20000,80000,167560,1,0,,1,,,544
375783,3213,299,3279,682,157852,100000,20000,80000,175316,1,0,,1,,,544
369231,3212,298,3276,708,151300,100000,20000,80000,168764,1,0,,1,,,544
379366,3205,291,3252,702,161435,100000,20000,80000,178899,1,0,,1,,,544
372993,3194,280,3200,1047,155062,100000,20000,80000,172526,1,0,,1,,,544
375140,3194,280,3200,701,157209,100000,10000,90000,174673,1,0,,1,,,544
378023,3205,291,3252,686,160092,100000,20000,80000,177556,1,0,,1,,,544
376658,3207,293,3259,692,158727,100000,20000,80000,176191,1,0,,1,,,544
378723,3194,280,3200,688,160792,100000,10000,90000,178256,1,0,,1,,,544
376666,3194,280,3200,696,158735,100000,10000,90000,176199,1,0,,1,,,544
380474,3192,278,3193,962,162543,100000,20000,80000,180007,1,0,,1,,,544
369110,3205,291,3252,702,151179,100000,20000,80000,168643,1,0,,1,,,544
369695,3212,298,3276,689,151764,100000,10000,90000,169228,1,0,,1,,,544
373822,3202,288,3238,687,155891,100000,20000,80000,173355,1,0,,1,,,544
376298,3194,280,3200,681,158367,100000,20000,80000,175831,1,0,,1,,,544
379304,3192,278,3193,710,161373,100000,20000,80000,178837,1,0,,1,,,544
369242,3194,280,3200,699,151311,100000,20000,80000,168775,1,0,,1,,,544
375377,3205,291,3252,688,157446,100000,20000,80000,174910,1,0,,1,,,544
367353,3199,285,3221,699,149422,100000,20000,80000,166886,1,0,,1,,,544
375947,3212,298,3276,696,158016,100000,20000,80000,175480,1,0,,1,,,544
368042,3213,299,3279,682,150111,100000,20000,80000,167575,1,0,,1,,,544
370999,3194,280,3200,681,153068,100000,20000,80000,170532,1,0,,1,,,544
376415,3212,298,3276,774,158484,100000,20000,80000,175948,1,0,,1,,,544
368325,3212,298,3276,694,150394,100000,20000,80000,167858,1,0,,1,,,544
372618,3194,280,3200,1019,154687,100000,10000,90000,172151,1,0,,1,,,544
379789,3201,287,3233,992,161858,100000,20000,80000,179322,1,0,,1,,,544
366772,3212,298,3276,686,148841,100000,10000,90000,166305,1,0,,1,,,544
368627,3192,278,3193,683,150696,100000,20000,80000,168160,1,0,,1,,,544
378536,3212,298,3276,692,160605,100000,10000,90000,178069,1,0,,1,,,544
366685,3208,294,3264,707,148754,100000,20000,80000,166218,1,0,,1,,,544
378468,3194,280,3200,682,160537,100000,20000,80000,178001,1,0,,1,,,544
380323,3205,291,3252,702,162392,100000,20000,80000,179856,1,0,,1,,,544
371150,3205,291,3252,682,153219,100000,20000,80000,170683,1,0,,1,,,544
372267,3208,294,3264,685,154336,100000,20000,80000,171800,1,0,,1,,,544
367840,3212,298,3276,706,149909,100000,20000,80000,167373,1,0,,1,,,544
368859,3207,293,3259,686,150928,100000,20000,80000,168392,1,0,,1,,,544
370680,3194,280,3200,682,152749,100000,20000,80000,170213,1,0,,1,,,544
378351,3200,286,3229,686,160420,100000,10000,90000,177884,1,0,,1,,,544
376047,3208,294,3264,689,158116,100000,20000,80000,175580,1,0,,1,,,544
379791,3205,291,3252,681,161860,100000,20000,80000,179324,1,0,,1,,,544
377883,3212,298,3276,709,159952,100000,20000,80000,177416,1,0,,1,,,544
373070,3212,298,3276,684,155139,100000,20000,80000,172603,1,0,,1,,,544
374810,3194,280,3200,681,156879,100000,10000,90000,174343,1,0,,1,,,544
376397,3202,288,3238,711,158466,100000,20000,80000,175930,1,0,,1,,,544
366320,3213,299,3279,682,148389,100000,20000,80000,165853,1,0,,1,,,544
372668,3205,291,3252,685,154737,100000,20000,80000,172201,1,0,,1,,,544
379973,3205,291,3252,685,162042,100000,20000,80000,179506,1,0,,1,,,544
372485,3213,299,3279,689,154554,100000,20000,80000,172018,1,0,,1,,,544
365433,3194,280,3200,702,147502,100000,20000,80000,164966,1,0,,1,,,544
378150,3205,291,3252,681,160219,100000,20000,80000,177683,1,0,,1,,,544
366671,3213,299,3279,693,148740,100000,20000,80000,166204,1,0,,1,,,544
373051,3194,280,3200,685,155120,100000,20000,80000,172584,1,0,,1,,,544
375216,3205,291,3252,691,157285,100000,20000,80000,174749,1,0,,1,,,544
380469,3213,299,3279,685,162538,100000,20000,80000,180002,1,0,,1,,,544
368105,3194,280,3200,682,150174,100000,20000,80000,167638,1,0,,1,,,544
366324,3206,292,3257,687,148393,100000,20000,80000,165857,1,0,,1,,,544
375591,3194,280,3200,695,157660,100000,20000,80000,175124,1,0,,1,,,544
375214,3199,285,3221,702,157283,100000,20000,80000,174747,1,0,,1,,,544
375684,3202,288,3238,703,157753,100000,20000,80000,175217,1,0,,1,,,544
377722,3199,285,3221,681,159791,100000,20000,80000,177255,1,0,,1,,,544
380037,3202,288,3238,703,162106,100000,20000,80000,179570,1,0,,1,,,544
366824,3213,299,3279,686,148893,100000,20000,80000,166357,1,0,,1,,,544
373653,3205,291,3252,683,155722,100000,20000,80000,173186,1,0,,1,,,544
378697,3212,298,3276,711,160766,100000,20000,80000,178230,1,0,,1,,,544
376886,3213,299,3279,909,158955,100000,20000,80000,176419,1,0,,1,,,544
380101,3205,291,3252,683,162170,100000,20000,80000,179634,1,0,,1,,,544
373215,3208,294,3264,692,155284,100000,20000,80000,172748,1,0,,1,,,544
379960,3206,292,3257,692,162029,100000,20000,80000,179493,1,0,,1,,,544
377622,3199,285,3221,686,159691,100000,20000,80000,177155,1,0,,1,,,544
367592,3194,280,3200,684,149661,100000,10000,90000,167125,1,0,,1,,,544
370341,3205,291,3252,685,152410,100000,20000,80000,169874,1,0,,1,,,544
378901,3205,291,3252,697,160970,100000,20000,80000,178434,1,0,,1,,,544
372715,3197,283,3215,698,154784,100000,10000,90000,172248,1,0,,1,,,544
380569,3208,294,3264,708,162638,100000,20000,80000,180102,1,0,,1,,,544
375991,3207,293,3259,691,158060,100000,20000,80000,175524,1,0,,1,,,544
377152,3194,280,3200,702,159221,100000,20000,80000,176685,1,0,,1,,,544
366822,3194,280,3200,685,148891,100000,10000,90000,166355,1,0,,1,,,544
369643,3208,294,3264,710,151712,100000,20000,80000,169176,1,0,,1,,,544
370730,3208,294,3264,695,152799,100000,20000,80000,170263,1,0,,1,,,544
377131,3207,293,3259,690,159200,100000,20000,80000,176664,1,0,,1,,,544
377635,3208,294,3264,704,159704,100000,10000,90000,177168,1,0,,1,,,544
370964,3212,298,3276,686,153033,100000,20000,80000,170497,1,0,,1,,,544
378233,3205,291,3252,683,160302,100000,10000,90000,177766,1,0,,1,,,544
369011,3205,291,3252,686,151080,100000,20000,80000,168544,1,0,,1,,,544
369292,3205,291,3252,695,151361,100000,20000,80000,168825,1,0,,1,,,544
373572,3194,280,3200,697,155641,100000,20000,80000,173105,1,0,,1,,,544
378067,3207,293,3259,682,160136,100000,20000,80000,177600,1,0,,1,,,544
374191,3194,280,3200,691,156260,100000,20000,80000,173724,1,0,,1,,,544
368894,3202,288,3238,704,150963,100000,20000,80000,168427,1,0,,1,,,544
367471,3201,287,3233,704,149540,100000,20000,80000,167004,1,0,,1,,,544
369277,3208,294,3264,698,151346,100000,20000,80000,168810,1,0,,1,,,544
370664,3213,299,3279,692,152733,100000,20000,80000,170197,1,0,,1,,,544
378252,3194,280,3200,689,160321,100000,10000,90000,177785,1,0,,1,,,544
377484,3205,291,3252,684,159553,100000,20000,80000,177017,1,0,,1,,,544
379069,3194,280,3200,691,161138,100000,20000,80000,178602,1,0,,1,,,544
371275,3206,292,3257,693,153344,100000,20000,80000,170808,1,0,,1,,,544
367030,3206,292,3257,683,149099,100000,20000,80000,166563,1,0,,1,,,544
379698,3208,294,3264,706,161767,100000,20000,80000,179231,1,0,,1,,,544
380013,3206,292,3257,691,162082,100000,20000,80000,179546,1,0,,1,,,544
366009,3194,280,3200,681,148078,100000,20000,80000,165542,1,0,,1,,,544
377409,3212,298,3276,688,159478,100000,20000,80000,176942,1,0,,1,,,544
379381,3212,298,3276,697,161450,100000,20000,80000,178914,1,0,,1,,,544
378359,3205,291,3252,683,160428,100000,20000,80000,177892,1,0,,1,,,544
379027,3205,291,3252,686,161096,100000,20000,80000,178560,1,0,,1,,,544
372979,3205,291,3252,686,155048,100000,10000,90000,172512,1,0,,1,,,544
367312,3194,280,3200,699,149381,100000,20000,80000,166845,1,0,,1,,,544
372760,3213,299,3279,689,154829,100000,20000,80000,172293,1,0,,1,,,544
365440,3208,294,3264,703,147509,100000,20000,80000,164973,1,0,,1,,,544
379699,3206,292,3257,690,161768,100000,20000,80000,179232,1,0,,1,,,544
378626,3208,294,3264,685,160695,100000,20000,80000,178159,1,0,,1,,,544
367530,3208,294,3264,685,149599,100000,20000,80000,167063,1,0,,1,,,544
368267,3212,298,3276,768,150336,100000,20000,80000,167800,1,0,,1,,,544
369017,3197,283,3215,700,151086,100000,10000,90000,168550,1,0,,1,,,544
370370,3200,286,3230,697,152439,100000,10000,90000,169903,1,0,,1,,,544
374368,3199,285,3221,696,156437,100000,20000,80000,173901,1,0,,1,,,544
378895,3212,298,3276,709,160964,100000,20000,80000,178428,1,0,,1,,,544
365409,3212,298,3276,696,147478,100000,20000,80000,164942,1,0,,1,,,544
369871,3201,287,3233,691,151940,100000,20000,80000,169404,1,0,,1,,,544
368620,3194,280,3200,685,150689,100000,10000,90000,168153,1,0,,1,,,544
368706,3199,285,3221,684,150775,100000,20000,80000,168239,1,0,,1,,,544
370560,3213,299,3279,684,152629,100000,20000,80000,170093,1,0,,1,,,544
377094,3212,298,3276,691,159163,100000,30000,70000,176627,1,0,,1,,,544
377998,3212,298,3276,691,160067,100000,20000,80000,177531,1,0,,1,,,544
368063,3194,280,3200,695,150132,100000,20000,80000,167596,1,0,,1,,,544
369574,3197,283,3215,698,151643,100000,20000,80000,169107,1,0,,1,,,544
370399,3194,280,3200,684,152468,100000,20000,80000,169932,1,0,,1,,,544
378899,3213,299,3279,691,160968,100000,20000,80000,178432,1,0,,1,,,544
368028,3205,291,3252,700,150097,100000,20000,80000,167561,1,0,,1,,,544
376091,3212,298,3276,710,158160,100000,20000,80000,175624,1,0,,1,,,544
376852,3202,288,3238,866,158921,100000,10000,90000,176385,1,0,,1,,,544
367035,3212,298,3276,692,149104,100000,20000,80000,166568,1,0,,1,,,544
372115,3194,280,3200,685,154184,100000,20000,80000,171648,1,0,,1,,,544
369807,3205,291,3252,700,151876,100000,20000,80000,169340,1,0,,1,,,544
368430,3192,278,3193,935,150499,100000,20000,80000,167963,1,0,,1,,,544
379728,3205,291,3252,697,161797,100000,20000,80000,179261,1,0,,1,,,544
367090,3194,280,3200,702,149159,100000,10000,90000,166623,1,0,,1,,,544
377188,3206,292,3257,684,159257,100000,20000,80000,176721,1,0,,1,,,544
376157,3202,288,3238,690,158226,100000,20000,80000,175690,1,0,,1,,,544
366701,3192,278,3193,944,148770,100000,20000,80000,166234,1,0,,1,,,544
368871,3206,292,3257,681,150940,100000,20000,80000,168404,1,0,,1,,,544
366154,3194,280,3200,685,148223,100000,10000,90000,165687,1,0,,1,,,544
374689,3194,280,3200,686,156758,100000,10000,90000,174222,1,0,,1,,,544
379265,3208,294,3264,681,161334,100000,10000,90000,178798,1,0,,1,,,544
367058,3206,292,3257,693,149127,100000,20000,80000,166591,1,0,,1,,,544
370336,3206,292,3257,698,152405,100000,20000,80000,169869,1,0,,1,,,544
374814,3207,293,3259,684,156883,100000,10000,90000,174347,1,0,,1,,,544
367692,3208,294,3264,704,149761,100000,20000,80000,167225,1,0,,1,,,544
371338,3205,291,3252,686,153407,100000,20000,80000,170871,1,0,,1,,,544
367124,3197,283,3215,696,149193,100000,20000,80000,166657,1,0,,1,,,544
371606,3205,291,3252,684,153675,100000,20000,80000,171139,1,0,,1,,,544
380137,3199,285,3221,691,162206,100000,20000,80000,179670,1,0,,1,,,544
371545,3202,288,3238,685,153614,100000,20000,80000,171078,1,0,,1,,,544
369062,3213,299,3279,692,151131,100000,20000,80000,168595,1,0,,1,,,544
370675,3194,280,3200,696,152744,100000,20000,80000,170208,1,0,,1,,,544
371713,3194,280,3200,692,153782,100000,10000,90000,171246,1,0,,1,,,544
374144,3207,293,3259,694,156213,100000,20000,80000,173677,1,0,,1,,,544
378124,3194,280,3200,684,160193,100000,10000,90000,177657,1,0,,1,,,544
368330,3197,283,3215,687,150399,100000,20000,80000,167863,1,0,,1,,,544
374778,3212,298,3276,707,156847,100000,10000,90000,174311,1,0,,1,,,544
371500,3212,298,3276,709,153569,100000,20000,80000,171033,1,0,,1,,,544
374961,3207,293,3259,689,157030,100000,20000,80000,174494,1,0,,1,,,544
366133,3208,294,3264,710,148202,100000,20000,80000,165666,1,0,,1,,,544
371049,3208,294,3264,707,153118,100000,20000,80000,170582,1,0,,1,,,544
375161,3194,280,3200,682,157230,100000,20000,80000,174694,1,0,,1,,,544
371785,3205,291,3252,701,153854,100000,20000,80000,171318,1,0,,1,,,544
372970,3206,292,3257,691,155039,100000,20000,80000,172503,1,0,,1,,,544
380309,3194,280,3200,689,162378,100000,30000,70000,179842,1,0,,1,,,544
366486,3206,292,3257,695,148555,100000,20000,80000,166019,1,0,,1,,,544
378169,3208,294,3264,686,160238,100000,20000,80000,177702,1,0,,1,,,544
372002,3212,298,3276,710,154071,100000,20000,80000,171535,1,0,,1,,,544
371181,3205,291,3252,693,153250,100000,20000,80000,170714,1,0,,1,,,544
368692,3205,291,3252,684,150761,100000,20000,80000,168225,1,0,,1,,,544
373906,3208,294,3264,706,155975,100000,40000,60000,173439,1,0,,1,,,544
374659,3212,298,3276,710,156728,100000,20000,80000,174192,1,0,,1,,,544
367322,3199,285,3221,689,149391,100000,10000,90000,166855,1,0,,1,,,544
370864,3208,294,3264,707,152933,100000,20000,80000,170397,1,0,,1,,,544
374091,3199,285,3221,691,156160,100000,20000,80000,173624,1,0,,1,,,544
368167,3212,298,3276,706,150236,100000,10000,90000,167700,1,0,,1,,,544
367431,3205,291,3252,681,149500,100000,10000,90000,166964,1,0,,1,,,544
370838,3194,280,3200,691,152907,100000,20000,80000,170371,1,0,,1,,,544
373046,3212,298,3276,688,155115,100000,20000,80000,172579,1,0,,1,,,544
