AssetId,AssetName,AssetSize,Unit,BranchId,DistrictId,CityId,SectorId,IsActive,IsDeleted,CreatedDate,CreatedBy,ModifiedDate,ModifiedBy,CompanyId
155529,RW18.2-3117,30,Sq. Yards,3208,294,3264,696,1,0,,1,,,544
155570,PW21_299,30,Sq. Yards,3212,298,3276,683,1,0,,1,,,544
156197,JG23_579,30,Sq. Yards,3194,280,3200,1055,1,0,,1,,,544
158512,RW18.2-3288,30,Sq. Yards,3208,294,3264,685,1,0,,1,,,544
158778,RW18.2-3670,30,Sq. Yards,3208,294,3264,703,1,0,,1,,,544
158846,JG23_1725,30,Sq. Yards,3194,280,3200,699,1,0,,1,,,544
159137,PW21_1125,30,Sq. Yards,3212,298,3276,682,1,0,,1,,,544
160039,RW27.28.26PII_E-1661,30,Sq. Yards,3205,291,3252,686,1,0,,1,,,544
160243,JG23_1767,30,Sq. Yards,3194,280,3200,686,1,0,,1,,,544
160375,RW18.2-3502,30,Sq. Yards,3208,294,3264,683,1,0,,1,,,544
161152,JG23_1777,30,Sq. Yards,3194,280,3200,702,1,0,,1,,,544
161345,RW27.28.26PII_E-751,30,Sq. Yards,3205,291,3252,681,1,0,,1,,,544
162254,PW21_1020,30,Sq. Yards,3212,298,3276,685,1,0,,1,,,544
162413,FD9_E-114,30,Sq. Yards,3201,287,3233,685,1,0,,1,,,544
148666,SSPIII20_E-547,30,Sq. Yards,3202,288,3238,851,1,0,,1,,,544
149129,JG22.2_E-244,30,Sq. Yards,3194,280,3200,701,1,0,,1,,,544
149572,PJ28.1_E-140,30,Sq. Yards,3192,278,3193,709,1,0,,1,,,544
150338,MG9.10.3_E-301,30,Sq. Yards,3207,293,3259,690,1,0,,1,,,544
150774,PJ28.1_E-206,30,Sq. Yards,3192,278,3193,913,1,0,,1,,,544
151976,PW21_179,30,Sq. Yards,3212,298,3276,708,1,0,,1,,,544
152605,CD1B_E-139,30,Sq. Yards,3213,299,3279,692,1,0,,1,,,544
153548,JG23_1426,30,Sq. Yards,3194,280,3200,690,1,0,,1,,,544
153939,JG23_2136,30,Sq. Yards,3194,280,3200,686,1,0,,1,,,544
154452,RW27.28.26PII_E-512,30,Sq. Yards,3205,291,3252,690,1,0,,1,,,544
154843,MG9.10.3_E-240,30,Sq. Yards,3207,293,3259,687,1,0,,1,,,544
155086,PW21_1069,30,Sq. Yards,3212,298,3276,692,1,0,,1,,,544
155652,PW21_681,30,Sq. Yards,3212,298,3276,708,1,0,,1,,,544
156990,SSPIII20_E-18,30,Sq. Yards,3202,288,3238,690,1,0,,1,,,544
157483,JG22.2_E-645,30,Sq. Yards,3194,280,3200,682,1,0,,1,,,544
158621,RK5_E-293,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
158689,JG23_1974,30,Sq. Yards,3194,280,3200,695,1,0,,1,,,544
159255,JG24.2_E-107,30,Sq. Yards,3194,280,3200,682,1,0,,1,,,544
160168,JG23_1422,30,Sq. Yards,3194,280,3200,697,1,0,,1,,,544
160323,RW19.1_E-89,30,Sq. Yards,3208,294,3264,698,1,0,,1,,,544
160700,PW21_307,30,Sq. Yards,3212,298,3276,687,1,0,,1,,,544
160736,JG24.2_E-8,30,Sq. Yards,3194,280,3200,698,1,0,,1,,,544
161261,PW21_730,30,Sq. Yards,3212,298,3276,694,1,0,,1,,,544
161804,RW27.28.26PII_E-1272,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
162197,RK5_E-78,30,Sq. Yards,3205,291,3252,682,1,0,,1,,,544
162674,RW27.28.26PII_E-1159,30,Sq. Yards,3205,291,3252,684,1,0,,1,,,544
148932,JG23_778,30,Sq. Yards,3194,280,3200,702,1,0,,1,,,544
149113,JR9PII_E-175,30,Sq. Yards,3206,292,3257,683,1,0,,1,,,544
153894,GO16_E-340,30,Sq. Yards,3199,285,3221,697,1,0,,1,,,544
154211,KN32_331,30,Sq. Yards,3197,283,3215,687,1,0,,1,,,544
154394,KN9.32_E-94,30,Sq. Yards,3197,283,3215,681,1,0,,1,,,544
154765,RW18.2-3057,30,Sq. Yards,3208,294,3264,692,1,0,,1,,,544
155248,RW18.2-2703,30,Sq. Yards,3208,294,3264,689,1,0,,1,,,544
155816,SSPIII20_E-487,30,Sq. Yards,3202,288,3238,687,1,0,,1,,,544
156470,RW18.2-2563,30,Sq. Yards,3208,294,3264,694,1,0,,1,,,544
156902,JG23_2129,30,Sq. Yards,3194,280,3200,684,1,0,,1,,,544
157155,RW27.28.26PII_E-264,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
159327,JG22.2_E-358,30,Sq. Yards,3194,280,3200,683,1,0,,1,,,544
159395,SSPIII20_E-764,30,Sq. Yards,3202,288,3238,693,1,0,,1,,,544
159963,CD9_E-77,30,Sq. Yards,3213,299,3279,690,1,0,,1,,,544
160045,RK5_E-199,30,Sq. Yards,3205,291,3252,697,1,0,,1,,,544
160481,CD1B_E-44,30,Sq. Yards,3213,299,3279,692,1,0,,1,,,544
161331,RW18.2-2268,30,Sq. Yards,3208,294,3264,683,1,0,,1,,,544
161781,JR9PII_E-160,30,Sq. Yards,3206,292,3257,682,1,0,,1,,,544
162268,CD9_E-274,30,Sq. Yards,3213,299,3279,691,1,0,,1,,,544
162435,RK5_E-119,30,Sq. Yards,3205,291,3252,686,1,0,,1,,,544
147608,GO16_E-105,30,Sq. Yards,3199,285,3221,701,1,0,,1,,,544
147615,RW18.1_E-26,30,Sq. Yards,3208,294,3264,698,1,0,,1,,,544
147633,SSPIII20_E-724,30,Sq. Yards,3202,288,3238,710,1,0,,1,,,544
148151,PJ28.3_E-175,30,Sq. Yards,3192,278,3193,935,1,0,,1,,,544
149226,JG23_1738,30,Sq. Yards,3194,280,3200,686,1,0,,1,,,544
149444,MG9.10.3_E-266,30,Sq. Yards,3207,293,3259,691,1,0,,1,,,544
150012,JR6_E-157,30,Sq. Yards,3206,292,3257,687,1,0,,1,,,544
150187,RW18.2-3694,30,Sq. Yards,3208,294,3264,692,1,0,,1,,,544
152645,RW18.2-2622,30,Sq. Yards,3208,294,3264,684,1,0,,1,,,544
152727,RK5_E-344,30,Sq. Yards,3205,291,3252,702,1,0,,1,,,544
153692,RK5_E-175,30,Sq. Yards,3205,291,3252,686,1,0,,1,,,544
154285,JG22.2_E-736,30,Sq. Yards,3194,280,3200,702,1,0,,1,,,544
154292,PWAP_E-147,30,Sq. Yards,3212,298,3276,681,1,0,,1,,,544
154567,JG22.2_E-613,30,Sq. Yards,3194,280,3200,682,1,0,,1,,,544
154699,JG23_1884,30,Sq. Yards,3194,280,3200,689,1,0,,1,,,544
156589,RW27.28.26PII_E-47,30,Sq. Yards,3205,291,3252,693,1,0,,1,,,544
156857,PJ28.1_E-166,30,Sq. Yards,3192,278,3193,935,1,0,,1,,,544
158011,SSPIII20_E-471,30,Sq. Yards,3202,288,3238,704,1,0,,1,,,544
159104,KN32_13,30,Sq. Yards,3197,283,3215,693,1,0,,1,,,544
159858,JG23_552,30,Sq. Yards,3194,280,3200,701,1,0,,1,,,544
160758,MG9.10.3_E-188,30,Sq. Yards,3207,293,3259,683,1,0,,1,,,544
161530,RW36A_E-247,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
147650,JG23_1363,30,Sq. Yards,3194,280,3200,692,1,0,,1,,,544
148586,SSPIII20_E-690,30,Sq. Yards,3202,288,3238,688,1,0,,1,,,544
149343,RK21.2_E-50,30,Sq. Yards,3205,291,3252,682,1,0,,1,,,544
149354,RW18.2-2009,30,Sq. Yards,3208,294,3264,700,1,0,,1,,,544
149452,RW18.2-2573,30,Sq. Yards,3208,294,3264,683,1,0,,1,,,544
162007,PW21_298,30,Sq. Yards,3212,298,3276,691,1,0,,1,,,544
147489,PW21_46,30,Sq. Yards,3212,298,3276,686,1,0,,1,,,544
147993,RK5_E-303,30,Sq. Yards,3205,291,3252,682,1,0,,1,,,544
148627,RW18.2-2495,30,Sq. Yards,3208,294,3264,709,1,0,,1,,,544
148702,RW18.1_E-16,30,Sq. Yards,3208,294,3264,707,1,0,,1,,,544
149161,PW21_119,30,Sq. Yards,3212,298,3276,689,1,0,,1,,,544
149461,RW19.2_E-54,30,Sq. Yards,3208,294,3264,710,1,0,,1,,,544
149963,RW27.28.26PII_E-1690,30,Sq. Yards,3205,291,3252,684,1,0,,1,,,544
150238,RW27.28.26PII_E-1400,30,Sq. Yards,3205,291,3252,686,1,0,,1,,,544
151106,JAJ_E-134,30,Sq. Yards,3200,286,3229,682,1,0,,1,,,544
152505,SSPIII20_E-110,30,Sq. Yards,3202,288,3238,692,1,0,,1,,,544
153314,SSPIII20_E-352,30,Sq. Yards,3202,288,3238,704,1,0,,1,,,544
153439,PJ28.3_E-52,30,Sq. Yards,3192,278,3193,935,1,0,,1,,,544
153473,PW21_85,30,Sq. Yards,3212,298,3276,708,1,0,,1,,,544
153748,RW27.28.26PII_E-1662,30,Sq. Yards,3205,291,3252,700,1,0,,1,,,544
154450,GO16_E-20,30,Sq. Yards,3199,285,3221,685,1,0,,1,,,544
157258,JG23_548,30,Sq. Yards,3194,280,3200,694,1,0,,1,,,544
157624,RW18.2-2768,30,Sq. Yards,3208,294,3264,693,1,0,,1,,,544
158764,JG23_1748,30,Sq. Yards,3194,280,3200,1027,1,0,,1,,,544
159298,CD1B_E-178,30,Sq. Yards,3213,299,3279,689,1,0,,1,,,544
159323,KN32_160,30,Sq. Yards,3197,283,3215,685,1,0,,1,,,544
159657,JG23_1300,30,Sq. Yards,3194,280,3200,702,1,0,,1,,,544
162265,RW18.2-2296,30,Sq. Yards,3208,294,3264,703,1,0,,1,,,544
148049,RK21.2_E-592,30,Sq. Yards,3205,291,3252,681,1,0,,1,,,544
149235,SD8_E-123,30,Sq. Yards,3200,286,3230,687,1,0,,1,,,544
149564,GO13.14_258,30,Sq. Yards,3199,285,3221,700,1,0,,1,,,544
149764,FD9_E-95,30,Sq. Yards,3201,287,3233,688,1,0,,1,,,544
150807,RW27.28.26PII_E-1507,30,Sq. Yards,3205,291,3252,702,1,0,,1,,,544
152111,RW27.28.26PII_E-1077,30,Sq. Yards,3205,291,3252,687,1,0,,1,,,544
152293,JR6_E-472,30,Sq. Yards,3206,292,3257,684,1,0,,1,,,544
153697,RW18.2-3066,30,Sq. Yards,3208,294,3264,686,1,0,,1,,,544
154101,FD9_E-176,30,Sq. Yards,3201,287,3233,693,1,0,,1,,,544
155087,JG23_567,30,Sq. Yards,3194,280,3200,695,1,0,,1,,,544
155194,JG22.2_E-276,30,Sq. Yards,3194,280,3200,689,1,0,,1,,,544
156673,PW21_839,30,Sq. Yards,3212,298,3276,708,1,0,,1,,,544
156859,RW18.2-2944,30,Sq. Yards,3208,294,3264,703,1,0,,1,,,544
157652,JG23_559,30,Sq. Yards,3194,280,3200,688,1,0,,1,,,544
157877,RW18.2-3182,30,Sq. Yards,3208,294,3264,701,1,0,,1,,,544
158309,JG22.1_E-131,30,Sq. Yards,3194,280,3200,703,1,0,,1,,,544
158470,CD1B_E-14,30,Sq. Yards,3213,299,3279,689,1,0,,1,,,544
159245,CD9_E-372,30,Sq. Yards,3213,299,3279,695,1,0,,1,,,544
160042,SSPIII20_E-527,30,Sq. Yards,3202,288,3238,692,1,0,,1,,,544
160106,RW27.28.26PII_E-34,30,Sq. Yards,3205,291,3252,686,1,0,,1,,,544
160306,RW18.2-2484,30,Sq. Yards,3208,294,3264,705,1,0,,1,,,544
161353,RW18.2-2716,30,Sq. Yards,3208,294,3264,704,1,0,,1,,,544
162071,JG24.2_E-13,30,Sq. Yards,3194,280,3200,711,1,0,,1,,,544
162496,SSPIII20_E-5,30,Sq. Yards,3202,288,3238,701,1,0,,1,,,544
162632,KN32_202,30,Sq. Yards,3197,283,3215,681,1,0,,1,,,544
147504,PW21_380,30,Sq. Yards,3212,298,3276,681,1,0,,1,,,544
147536,CD1B_E-49,30,Sq. Yards,3213,299,3279,692,1,0,,1,,,544
148138,SSPIII20_E-309,30,Sq. Yards,3202,288,3238,682,1,0,,1,,,544
148219,PW21_809,30,Sq. Yards,3212,298,3276,684,1,0,,1,,,544
148589,RW36A_E-297,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
149138,RW18.2-3205,30,Sq. Yards,3208,294,3264,693,1,0,,1,,,544
149223,RW27.28.26PII_E-319,30,Sq. Yards,3205,291,3252,698,1,0,,1,,,544
149608,RW18.2-3374,30,Sq. Yards,3208,294,3264,683,1,0,,1,,,544
149876,RW18.2-2814,30,Sq. Yards,3208,294,3264,689,1,0,,1,,,544
150044,JG23_2234,30,Sq. Yards,3194,280,3200,691,1,0,,1,,,544
150729,JG22.2_E-432,30,Sq. Yards,3194,280,3200,683,1,0,,1,,,544
151061,JG22.1_E-40,30,Sq. Yards,3194,280,3200,1012,1,0,,1,,,544
151261,JG23_423,30,Sq. Yards,3194,280,3200,701,1,0,,1,,,544
151446,JG23_1272,30,Sq. Yards,3194,280,3200,696,1,0,,1,,,544
151546,CD9_E-471,30,Sq. Yards,3213,299,3279,683,1,0,,1,,,544
151831,RW27.28.26PII_E-1366,30,Sq. Yards,3205,291,3252,686,1,0,,1,,,544
152014,RW27.28.26PII_E-1051,30,Sq. Yards,3205,291,3252,690,1,0,,1,,,544
156290,JG22.2_E-703,30,Sq. Yards,3194,280,3200,695,1,0,,1,,,544
156513,JG23_2091,30,Sq. Yards,3194,280,3200,691,1,0,,1,,,544
157592,JG23_557,30,Sq. Yards,3194,280,3200,685,1,0,,1,,,544
157883,KN32_95,30,Sq. Yards,3197,283,3215,698,1,0,,1,,,544
157983,RW27.28.26PII_E-1172,30,Sq. Yards,3205,291,3252,686,1,0,,1,,,544
158687,RW27.28.26PII_E-1609,30,Sq. Yards,3205,291,3252,684,1,0,,1,,,544
159632,RW36A_E-222,30,Sq. Yards,3205,291,3252,682,1,0,,1,,,544
160257,RW27.28.26PII_E-474,30,Sq. Yards,3205,291,3252,686,1,0,,1,,,544
160268,JG23_1912,30,Sq. Yards,3194,280,3200,696,1,0,,1,,,544
160791,JG23_779,30,Sq. Yards,3194,280,3200,695,1,0,,1,,,544
161229,SSPIII20_E-219,30,Sq. Yards,3202,288,3238,681,1,0,,1,,,544
162072,JG23_773,30,Sq. Yards,3194,280,3200,696,1,0,,1,,,544
162672,CD1B_E-16,30,Sq. Yards,3213,299,3279,695,1,0,,1,,,544
147510,RW27.28.26PII_E-254,30,Sq. Yards,3205,291,3252,688,1,0,,1,,,544
147945,JG22.2_E-238,30,Sq. Yards,3194,280,3200,685,1,0,,1,,,544
148128,RW18.2-2725,30,Sq. Yards,3208,294,3264,685,1,0,,1,,,544
152593,PW21_788,30,Sq. Yards,3212,298,3276,710,1,0,,1,,,544
153375,JG23_761,30,Sq. Yards,3194,280,3200,694,1,0,,1,,,544
153443,PJ28.1_E-77,30,Sq. Yards,3192,278,3193,935,1,0,,1,,,544
153676,RW18.2-3196,30,Sq. Yards,3208,294,3264,688,1,0,,1,,,544
153943,PJ28.3_E-6,30,Sq. Yards,3192,278,3193,935,1,0,,1,,,544
154530,PW21_829,30,Sq. Yards,3212,298,3276,711,1,0,,1,,,544
154648,PWAP_E-319,30,Sq. Yards,3212,298,3276,928,1,0,,1,,,544
154812,JG23_1778,30,Sq. Yards,3194,280,3200,683,1,0,,1,,,544
154948,RK21.2_E-366,30,Sq. Yards,3205,291,3252,696,1,0,,1,,,544
155065,JG23_1470,30,Sq. Yards,3194,280,3200,690,1,0,,1,,,544
156101,SSPIII20_E-769,30,Sq. Yards,3202,288,3238,703,1,0,,1,,,544
156619,JG22.2_E-638,30,Sq. Yards,3194,280,3200,691,1,0,,1,,,544
156734,FD9_E-181,30,Sq. Yards,3201,287,3233,685,1,0,,1,,,544
157319,RW27.28.26PII_E-95,30,Sq. Yards,3205,291,3252,691,1,0,,1,,,544
157588,JG23_2159,30,Sq. Yards,3194,280,3200,683,1,0,,1,,,544
157605,FD9_E-32,30,Sq. Yards,3201,287,3233,704,1,0,,1,,,544
157637,JG24.2_E-81,30,Sq. Yards,3194,280,3200,692,1,0,,1,,,544
157770,PW21_470,30,Sq. Yards,3212,298,3276,709,1,0,,1,,,544
157888,PW21_77,30,Sq. Yards,3212,298,3276,686,1,0,,1,,,544
158809,PW21_883,30,Sq. Yards,3212,298,3276,685,1,0,,1,,,544
160127,KN9.32_E-47,30,Sq. Yards,3197,283,3215,687,1,0,,1,,,544
160213,JG23_1537,30,Sq. Yards,3194,280,3200,683,1,0,,1,,,544
161532,GO16_E-187,30,Sq. Yards,3199,285,3221,701,1,0,,1,,,544
162049,RW27.28.26PII_E-1188,30,Sq. Yards,3205,291,3252,682,1,0,,1,,,544
180351,RW18.2_3831,30,Sq. Yards,3208,294,3264,704,1,0,,1,,,544
149612,RW19.1_E-56,30,Sq. Yards,3208,294,3264,703,1,0,,1,,,544
149794,GO16_E-220,30,Sq. Yards,3199,285,3221,681,1,0,,1,,,544
153306,KN9.32_E-54,30,Sq. Yards,3197,283,3215,684,1,0,,1,,,544
155821,RW18.2-3078,30,Sq. Yards,3208,294,3264,708,1,0,,1,,,544
156407,MG9.10.2_E-10,30,Sq. Yards,3207,293,3259,681,1,0,,1,,,544
156832,JG23_1209,30,Sq. Yards,3194,280,3200,691,1,0,,1,,,544
157468,PW21_319,30,Sq. Yards,3212,298,3276,705,1,0,,1,,,544
158129,GO13.14_91,30,Sq. Yards,3199,285,3221,693,1,0,,1,,,544
158393,RK21.2_E-67,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
158468,PWAP_E-438,30,Sq. Yards,3212,298,3276,689,1,0,,1,,,544
158486,JG22.2_E-140,30,Sq. Yards,3194,280,3200,696,1,0,,1,,,544
158536,JR6_E-317,30,Sq. Yards,3206,292,3257,683,1,0,,1,,,544
159715,RW18.2-2993,30,Sq. Yards,3208,294,3264,699,1,0,,1,,,544
160333,PW21_1107,30,Sq. Yards,3212,298,3276,774,1,0,,1,,,544
161630,MG9.10.3_E-140,30,Sq. Yards,3207,293,3259,689,1,0,,1,,,544
161962,RW18.2-2512,30,Sq. Yards,3208,294,3264,705,1,0,,1,,,544
161998,RW18.2-2499,30,Sq. Yards,3208,294,3264,689,1,0,,1,,,544
162312,PWAP_E-84,30,Sq. Yards,3212,298,3276,697,1,0,,1,,,544
147605,RW27.28.26PII_E-619,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
148643,PW21_389,30,Sq. Yards,3212,298,3276,696,1,0,,1,,,544
148750,GO16_E-185,30,Sq. Yards,3199,285,3221,691,1,0,,1,,,544
148945,PJ28.2_E-15,30,Sq. Yards,3192,278,3193,687,1,0,,1,,,544
149120,JG22.2_E-718,30,Sq. Yards,3194,280,3200,681,1,0,,1,,,544
149413,JG23_2200,30,Sq. Yards,3194,280,3200,684,1,0,,1,,,544
154409,SD8_E-69,30,Sq. Yards,3200,286,3230,694,1,0,,1,,,544
155945,JG23_364,30,Sq. Yards,3194,280,3200,695,1,0,,1,,,544
156054,RW18.2-3623,30,Sq. Yards,3208,294,3264,708,1,0,,1,,,544
156983,RW27.28.26PII_E-6,30,Sq. Yards,3205,291,3252,682,1,0,,1,,,544
158196,RW18.2-2374,30,Sq. Yards,3208,294,3264,708,1,0,,1,,,544
158530,JG23_1604,30,Sq. Yards,3194,280,3200,690,1,0,,1,,,544
158694,RW27.28.26PII_E-1073,30,Sq. Yards,3205,291,3252,690,1,0,,1,,,544
158923,RW18.2-3271,30,Sq. Yards,3208,294,3264,681,1,0,,1,,,544
159030,PW21_326,30,Sq. Yards,3212,298,3276,686,1,0,,1,,,544
159121,KN9.32_E-159,30,Sq. Yards,3197,283,3215,692,1,0,,1,,,544
159155,GO13.14_118,30,Sq. Yards,3199,285,3221,703,1,0,,1,,,544
160691,RW18.2-3704,30,Sq. Yards,3208,294,3264,707,1,0,,1,,,544
160866,RW18.2-2550,30,Sq. Yards,3208,294,3264,681,1,0,,1,,,544
161302,RW27.28.26PII_E-1407,30,Sq. Yards,3205,291,3252,684,1,0,,1,,,544
161829,RW18.2-2840,30,Sq. Yards,3208,294,3264,684,1,0,,1,,,544
162372,KN32_305,30,Sq. Yards,3197,283,3215,692,1,0,,1,,,544
162506,CD9_E-13,30,Sq. Yards,3213,299,3279,696,1,0,,1,,,544
148614,RW18.2-3305,30,Sq. Yards,3208,294,3264,698,1,0,,1,,,544
149282,SSPIII20_E-91,30,Sq. Yards,3202,288,3238,701,1,0,,1,,,544
149382,KN9.32_E-123,30,Sq. Yards,3197,283,3215,687,1,0,,1,,,544
150035,JG23_1917,30,Sq. Yards,3194,280,3200,691,1,0,,1,,,544
151021,RW27.28.26PII_E-633,30,Sq. Yards,3205,291,3252,686,1,0,,1,,,544
151657,JG22.2_E-534,30,Sq. Yards,3194,280,3200,692,1,0,,1,,,544
151804,RW27.28.26PII_E-458,30,Sq. Yards,3205,291,3252,695,1,0,,1,,,544
152858,RW18.2-2653,30,Sq. Yards,3208,294,3264,707,1,0,,1,,,544
153026,KN32_282,30,Sq. Yards,3197,283,3215,681,1,0,,1,,,544
153461,RW36A_E-237,30,Sq. Yards,3205,291,3252,690,1,0,,1,,,544
154915,PW21_659,30,Sq. Yards,3212,298,3276,709,1,0,,1,,,544
155501,JG22.2_E-159,30,Sq. Yards,3194,280,3200,697,1,0,,1,,,544
155915,RW18.1_E-161,30,Sq. Yards,3208,294,3264,688,1,0,,1,,,544
156569,RW27.28.26PII_E-1692,30,Sq. Yards,3205,291,3252,681,1,0,,1,,,544
157088,JR6_E-363,30,Sq. Yards,3206,292,3257,694,1,0,,1,,,544
158609,FD9_E-5,30,Sq. Yards,3201,287,3233,698,1,0,,1,,,544
158941,RW18.2-3198,30,Sq. Yards,3208,294,3264,689,1,0,,1,,,544
159209,JG23_508,30,Sq. Yards,3194,280,3200,701,1,0,,1,,,544
159542,RK21.2_E-569,30,Sq. Yards,3205,291,3252,688,1,0,,1,,,544
160413,RW18.2-2086,30,Sq. Yards,3208,294,3264,689,1,0,,1,,,544
147847,JG23_1026,30,Sq. Yards,3194,280,3200,686,1,0,,1,,,544
148033,JG23_1517,30,Sq. Yards,3194,280,3200,689,1,0,,1,,,544
148801,GO16_E-218,30,Sq. Yards,3199,285,3221,698,1,0,,1,,,544
148937,KN32_51,30,Sq. Yards,3197,283,3215,682,1,0,,1,,,544
149355,RW18.2-3112,30,Sq. Yards,3208,294,3264,695,1,0,,1,,,544
150037,JG23_1626,30,Sq. Yards,3194,280,3200,695,1,0,,1,,,544
150548,RK21.2_E-378,30,Sq. Yards,3205,291,3252,690,1,0,,1,,,544
152252,RW27.28.26PII_E-350,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
153238,JG23_2045,30,Sq. Yards,3194,280,3200,685,1,0,,1,,,544
153288,PWAP_E-407,30,Sq. Yards,3212,298,3276,709,1,0,,1,,,544
153717,PWAP_E-231,30,Sq. Yards,3212,298,3276,685,1,0,,1,,,544
154242,JG22.2_E-300,30,Sq. Yards,3194,280,3200,681,1,0,,1,,,544
154349,RW18.2-2425,30,Sq. Yards,3208,294,3264,693,1,0,,1,,,544
154542,RK21.2_E-445,30,Sq. Yards,3205,291,3252,682,1,0,,1,,,544
154753,RW19.1_E-10,30,Sq. Yards,3208,294,3264,697,1,0,,1,,,544
156914,PWAP_E-358,30,Sq. Yards,3212,298,3276,688,1,0,,1,,,544
158329,KN32_243,30,Sq. Yards,3197,283,3215,687,1,0,,1,,,544
158836,JG22.2_E-446,30,Sq. Yards,3194,280,3200,684,1,0,,1,,,544
159490,PW21_925,30,Sq. Yards,3212,298,3276,684,1,0,,1,,,544
160176,RW27.28.26PII_E-1605,30,Sq. Yards,3205,291,3252,685,1,0,,1,,,544
161376,JR6_E-341,30,Sq. Yards,3206,292,3257,684,1,0,,1,,,544
161980,RW18.2-2537,30,Sq. Yards,3208,294,3264,692,1,0,,1,,,544
162187,RW19.1_E-81,30,Sq. Yards,3208,294,3264,689,1,0,,1,,,544
148182,GO16_E-34,30,Sq. Yards,3199,285,3221,683,1,0,,1,,,544
148377,JG23_709,30,Sq. Yards,3194,280,3200,695,1,0,,1,,,544
148850,SSPIII20_E-673,30,Sq. Yards,3202,288,3238,709,1,0,,1,,,544
148950,RW18.2-2320,30,Sq. Yards,3208,294,3264,694,1,0,,1,,,544
152778,RW18.2-3284,30,Sq. Yards,3208,294,3264,703,1,0,,1,,,544
154150,PW21_203,30,Sq. Yards,3212,298,3276,681,1,0,,1,,,544
155688,JG23_345,30,Sq. Yards,3194,280,3200,697,1,0,,1,,,544
156288,PJ28.1_E-187,30,Sq. Yards,3192,278,3193,935,1,0,,1,,,544
156713,JR6_E-44,30,Sq. Yards,3206,292,3257,695,1,0,,1,,,544
156958,JG23_1950,30,Sq. Yards,3194,280,3200,687,1,0,,1,,,544
157449,RK5_E-146,30,Sq. Yards,3205,291,3252,694,1,0,,1,,,544
158128,JG23_2281,30,Sq. Yards,3194,280,3200,684,1,0,,1,,,544
158630,PW21_391,30,Sq. Yards,3212,298,3276,709,1,0,,1,,,544
158889,RW27.28.26PII_E-437,30,Sq. Yards,3205,291,3252,686,1,0,,1,,,544
158987,JR6_E-477,30,Sq. Yards,3206,292,3257,696,1,0,,1,,,544
159128,JG23_1654,30,Sq. Yards,3194,280,3200,681,1,0,,1,,,544
159396,SSPIII20_E-9,30,Sq. Yards,3202,288,3238,681,1,0,,1,,,544
159589,SD8_E-141,30,Sq. Yards,3200,286,3230,695,1,0,,1,,,544
159832,JG22.2_E-260,30,Sq. Yards,3194,280,3200,702,1,0,,1,,,544
160368,JR9PII_E-18,30,Sq. Yards,3206,292,3257,695,1,0,,1,,,544
160468,FD9_E-61,30,Sq. Yards,3201,287,3233,690,1,0,,1,,,544
161727,RW18.2-2368,30,Sq. Yards,3208,294,3264,699,1,0,,1,,,544
161772,CD9_E-184,30,Sq. Yards,3213,299,3279,681,1,0,,1,,,544
161906,SSPIII20_E-126,30,Sq. Yards,3202,288,3238,692,1,0,,1,,,544
162004,JR6_E-23,30,Sq. Yards,3206,292,3257,697,1,0,,1,,,544
148095,KN9.32_E-134,30,Sq. Yards,3197,283,3215,696,1,0,,1,,,544
148181,PW21_486,30,Sq. Yards,3212,298,3276,706,1,0,,1,,,544
149131,GO13.14_261,30,Sq. Yards,3199,285,3221,691,1,0,,1,,,544
149514,JG22.2_E-468,30,Sq. Yards,3194,280,3200,681,1,0,,1,,,544
149549,RW18.2-2865,30,Sq. Yards,3208,294,3264,704,1,0,,1,,,544
149735,PWAP_E-290,30,Sq. Yards,3212,298,3276,683,1,0,,1,,,544
150350,RW18.2-2790,30,Sq. Yards,3208,294,3264,681,1,0,,1,,,544
150686,RW27.28.26PII_E-989,30,Sq. Yards,3205,291,3252,683,1,0,,1,,,544
150985,RW27.28.26PII_E-1365,30,Sq. Yards,3205,291,3252,702,1,0,,1,,,544
150986,SSPIII20_E-127,30,Sq. Yards,3202,288,3238,706,1,0,,1,,,544
151722,JG22.1_E-132,30,Sq. Yards,3194,280,3200,683,1,0,,1,,,544
151807,PWAP_E-332,30,Sq. Yards,3212,298,3276,835,1,0,,1,,,544
152690,RW27.28.26PII_E-899,30,Sq. Yards,3205,291,3252,690,1,0,,1,,,544
152893,RW18.2-3544,30,Sq. Yards,3208,294,3264,703,1,0,,1,,,544
153358,JG23_597,30,Sq. Yards,3194,280,3200,1055,1,0,,1,,,544
153393,SD8_E-22,30,Sq. Yards,3200,286,3230,697,1,0,,1,,,544
153411,RW27.28.26PII_E-1624,30,Sq. Yards,3205,291,3252,684,1,0,,1,,,544
153844,MG9.10.3_E-339,30,Sq. Yards,3207,293,3259,686,1,0,,1,,,544
154012,PWAP_E-110,30,Sq. Yards,3212,298,3276,701,1,0,,1,,,544
155465,RW18.2-3501,30,Sq. Yards,3208,294,3264,684,1,0,,1,,,544
